cell_label,area_px,perimeter_px,circularity,centroid_x,centroid_y,n_trajectories,n_points,n_valid_traj,D_median,D_mean,D_std,D_iqr,D_p25,D_p75,cell_type,experiment,cell_uid
158,2997.0,240.6223663640862,0.6504660287275784,183.1031031031031,558.1027694361028,63,402,10.0,0.0132346014167544,0.0176237662000736,0.0165293868449922,0.0165532356326867,0.004417489253274,0.0209707248859608,interphase,set1_3em_004,set1_3em_004_158
161,10950.0,579.6944801964781,0.4094733608266759,805.5534246575343,614.0263013698631,168,612,10.0,0.0194975055392733,0.0781010175060991,0.1181284561142521,0.0924747848518061,0.0088241708711135,0.1012989557229197,interphase,set1_3em_004,set1_3em_004_161
166,2491.0,296.9716087690037,0.3549390055948093,299.3701324769169,563.2468887996788,49,304,6.0,0.0170811568842161,0.0201527672853738,0.0133865220918534,0.0209792822695572,0.0108993993730359,0.0318786816425932,interphase,set1_3em_004,set1_3em_004_166
168,8878.0,499.0609665440989,0.4479378879714584,762.810993466997,663.3419689119171,135,516,6.0,0.0188537099865735,0.0198671595224093,0.0095895039284734,0.0069978054073817,0.0144478206073811,0.0214456260147629,interphase,set1_3em_004,set1_3em_004_168
173,9107.0,575.9726547895302,0.3449701125637735,256.70056000878446,696.7165916328099,141,623,11.0,0.0207396233358874,0.0284571483844253,0.0368953946438253,0.021668262180804,0.0079495265762128,0.0296177887570169,interphase,set1_3em_004,set1_3em_004_173
177,3508.0,314.4274528917194,0.4458908224059661,481.0324971493729,632.868015963512,99,378,10.0,0.0725384498906414,0.0770224358984709,0.0619471223430072,0.1191604669846926,0.0135227235054753,0.1326831904901679,interphase,set1_3em_004,set1_3em_004_177
179,2949.0,244.99494936611663,0.6174053292336676,393.5957951848084,612.7046456425907,74,296,5.0,0.0105191152314552,0.0145496759373493,0.0121384022847265,0.010585058132592,0.0065241157122598,0.0171091738448519,interphase,set1_3em_004,set1_3em_004_179
180,3292.0,408.40916292848976,0.2480154501824089,185.7843256379101,673.953219927096,83,338,7.0,0.0176515797275763,0.0200894687499493,0.0141544410814698,0.0230806538374682,0.0079394303900381,0.0310200842275063,interphase,set1_3em_004,set1_3em_004_180
182,3616.0,312.49852070358486,0.465309965799498,413.6418694690266,665.9045907079646,105,408,7.0,0.0060669148489771,0.0086247440670028,0.0055591864204029,0.0043165924533394,0.005119654118224,0.0094362465715635,interphase,set1_3em_004,set1_3em_004_182
183,5429.0,358.3919189857867,0.5311452334191905,25.68207773070547,693.9242954503592,37,205,7.0,0.0509525518928699,0.1102430086551283,0.1577134694874049,0.0670881138083958,0.0235580261727586,0.0906461399811544,interphase,set1_3em_004,set1_3em_004_183
190,3033.0,254.4446968344225,0.5887019399647264,387.4378503132213,732.4487306297395,88,519,14.0,0.0212173346014041,0.0384718345188132,0.0480352588442641,0.0215493902471609,0.0115965510488906,0.0331459412960515,interphase,set1_3em_004,set1_3em_004_190
194,8236.0,373.9655121145938,0.7400534660214882,330.1731423020884,753.6619718309859,137,497,9.0,0.0504388446691594,0.0502443710887575,0.031680448394699,0.0530446401289859,0.0260343973376903,0.0790790374666763,mitotic,set1_3em_004,set1_3em_004_194
200,4180.0,263.237590053236,0.7580368765498563,868.2344497607655,765.4545454545455,167,556,5.0,0.0291047852351171,0.0280866790400139,0.0171661378444482,0.0278723462910842,0.0144131638775745,0.0422855101686588,mitotic,set1_3em_004,set1_3em_004_200
204,4961.0,310.3675323681472,0.6471821410799834,618.495263051804,773.8530538197944,202,669,9.0,0.0100956522782803,0.016824147408133,0.0146949512983283,0.0149226947410456,0.0066838068309683,0.0216065015720139,interphase,set1_3em_004,set1_3em_004_204
206,3041.0,231.86500705120548,0.7108138216634738,784.9967116080237,785.5692206511017,108,436,6.0,0.0210331752670293,0.0233148733008064,0.015372576315441,0.0279618026221224,0.0091985768329956,0.037160379455118,mitotic,set1_3em_004,set1_3em_004_206
207,3761.0,288.8061325481597,0.5666310586159365,391.4480191438447,799.2151023663919,110,370,5.0,0.0134099341818467,0.0132284553048915,0.0081800866259814,0.0173275710518809,0.0047977553116003,0.0221253263634812,interphase,set1_3em_004,set1_3em_004_207
211,3782.0,263.76450198781714,0.6831226650837358,202.9156530936013,815.346641988366,60,285,7.0,0.0075158201004099,0.0131082468016671,0.0128332085846167,0.0126970479870749,0.0041104975249554,0.0168075455120303,interphase,set1_3em_004,set1_3em_004_211
213,4380.0,299.7289680818844,0.6126698904728455,735.2374429223744,819.834703196347,84,390,7.0,0.0099809449556164,0.0086465677323645,0.003743339626875,0.0057640912958203,0.0060604263757037,0.0118245176715241,interphase,set1_3em_004,set1_3em_004_213
216,2671.0,210.50966799187808,0.7574250416130442,442.983901160614,823.8195432422314,81,314,5.0,0.0515512180726543,0.0462948232123122,0.0270144838975546,0.032037740203002,0.0205488779841751,0.0525866181871771,mitotic,set1_3em_004,set1_3em_004_216
221,2338.0,221.82337649086284,0.5970899310612904,809.1261762189906,837.8964927288281,112,433,6.0,0.0268754131619375,0.0782153872124376,0.1227536389206032,0.0293152633445217,0.0150490306958688,0.0443642940403905,interphase,set1_3em_004,set1_3em_004_221
228,1660.0,160.98275605729688,0.8049320784590549,399.71144578313255,852.1548192771085,78,304,5.0,0.010522924787415,0.0617433277090564,0.0980104718233143,0.0242733834108775,0.0072826049857987,0.0315559883966762,mitotic,set1_3em_004,set1_3em_004_228
230,2365.0,219.61626970967623,0.6161862287436104,270.07145877378434,861.0164904862579,101,424,10.0,0.0131708557392851,0.014339838675654,0.0112988397264168,0.013630805902713,0.0043391028260568,0.0179699087287698,interphase,set1_3em_004,set1_3em_004_230
238,5159.0,301.4751801064719,0.713300067833352,754.4279899205272,903.8301996510952,90,431,6.0,0.0167446117812837,0.0563382413495065,0.0688006348752925,0.0913684724962919,0.0036985151490015,0.0950669876452934,mitotic,set1_3em_004,set1_3em_004_238
239,5471.0,343.9482681718907,0.5811527867596038,182.12410893803693,934.7411807713398,75,326,5.0,0.0117877225933629,0.0360347064955843,0.0377308892698925,0.0517367914483957,0.0053959093131094,0.0571327007615051,interphase,set1_3em_004,set1_3em_004_239
245,1779.0,173.6812408671319,0.741105413348766,827.1821247892074,911.18718381113,58,296,6.0,0.0104397157902658,0.0259909113190829,0.0319143780335948,0.0185376026615926,0.0065519642154094,0.025089566877002,mitotic,set1_3em_004,set1_3em_004_245
249,3937.0,244.02438661763952,0.8308235900590168,351.2649225298451,930.2141224282448,84,327,5.0,0.103051402714906,0.0910551714902348,0.0537655883567838,0.0626865329995952,0.0620601059306974,0.1247466389302926,mitotic,set1_3em_004,set1_3em_004_249
253,2853.0,259.072113832392,0.534158690324356,541.8187872415002,939.0115667718192,104,483,8.0,0.0293894061027125,0.0504620510153978,0.0793768706745575,0.0301104720968155,0.007857523486702,0.0379679955835176,interphase,set1_3em_004,set1_3em_004_253
255,2919.0,236.89444430272832,0.6536333571912101,715.4515244946899,944.7858855772524,70,311,6.0,0.0201505483259801,0.0531676149735678,0.0741655165135822,0.0442351100624569,0.0068393726870262,0.0510744827494832,interphase,set1_3em_004,set1_3em_004_255
260,2986.0,234.7228714274745,0.6810654488988331,635.158740790355,945.0790354989952,105,449,8.0,0.0255110781606714,0.0733396203317248,0.0786912115769549,0.0901316717679378,0.0219687208282015,0.1121003925961393,interphase,set1_3em_004,set1_3em_004_260
264,3040.0,249.5573952066306,0.6133982882375676,609.0013157894737,982.0085526315788,67,284,7.0,0.0123988347945289,0.0147843264823504,0.0172788581230442,0.0119768689845053,0.0026589575835712,0.0146358265680765,interphase,set1_3em_004,set1_3em_004_264
266,1999.0,204.59292911256333,0.6001245840501104,211.2036018009005,979.4902451225612,75,427,6.0,0.0206695537709177,0.0424465062796625,0.047659567500036,0.0312548042672404,0.0129454875162852,0.0442002917835257,interphase,set1_3em_004,set1_3em_004_266
267,2683.0,220.6101730552664,0.6927546763135529,286.5218039508013,973.9936638091688,100,385,6.0,0.0203414240543556,0.0261033182491798,0.0161994721987815,0.019410602682803,0.0196088965510159,0.0390194992338189,interphase,set1_3em_004,set1_3em_004_267
